Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
123,US-2023-100065,2023-01-23,2023-01-27,Standard Class,CUST-00634,Robert Reese,Consumer,United States,Central,Missouri,St. Louis,63101,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),1,8.99,0.2,7.19,2.46
124,US-2023-100065,2023-01-23,2023-01-27,Standard Class,CUST-00634,Robert Reese,Consumer,United States,Central,Missouri,St. Louis,63101,P-0006,Furniture,Tables,Round Conference Table,3,599.99,0.0,1799.97,518.75
125,US-2023-100066,2023-01-23,2023-01-23,Same Day,CUST-00363,Bryan Gomez,Consumer,United States,East,New Jersey,Newark,07102,P-0046,Technology,Accessories,Wireless Mouse,6,24.99,0.0,149.94,56.66
126,US-2023-100066,2023-01-23,2023-01-23,Same Day,CUST-00363,Bryan Gomez,Consumer,United States,East,New Jersey,Newark,07102,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,6,129.99,0.15,662.95,120.37
127,US-2023-100066,2023-01-23,2023-01-23,Same Day,CUST-00363,Bryan Gomez,Consumer,United States,East,New Jersey,Newark,07102,P-0049,Technology,Accessories,Laptop Stand,3,39.99,0.0,119.97,46.87
128,US-2023-100067,2023-01-23,2023-01-25,First Class,CUST-00091,Matthew Mcmillan,Consumer,United States,Central,Texas,Houston,77002,P-0038,Technology,Phones,Wireless Desk Phone,3,79.99,0.0,239.97,69.53
129,US-2023-100067,2023-01-23,2023-01-25,First Class,CUST-00091,Matthew Mcmillan,Consumer,United States,Central,Texas,Houston,77002,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,6,129.99,0.0,779.94,275.21
130,US-2023-100067,2023-01-23,2023-01-25,First Class,CUST-00091,Matthew Mcmillan,Consumer,United States,Central,Texas,Houston,77002,P-0012,Furniture,Furnishings,Desk Lamp - LED,7,39.99,0.15,237.94,81.08
131,US-2023-100068,2023-01-24,2023-01-28,Second Class,CUST-00037,Sherri Baker,Consumer,United States,East,New Jersey,Newark,07102,P-0046,Technology,Accessories,Wireless Mouse,6,24.99,0.0,149.94,65.3
132,US-2023-100068,2023-01-24,2023-01-28,Second Class,CUST-00037,Sherri Baker,Consumer,United States,East,New Jersey,Newark,07102,P-0008,Furniture,Tables,Glass Top Side Table,3,149.99,0.1,404.97,117.62
133,US-2023-100068,2023-01-24,2023-01-28,Second Class,CUST-00037,Sherri Baker,Consumer,United States,East,New Jersey,Newark,07102,P-0041,Technology,Phones,Phone Charging Dock,5,29.99,0.1,134.95,31.49
134,US-2023-100069,2023-01-24,2023-01-31,Standard Class,CUST-00123,April Frost,Consumer,United States,West,Washington,Seattle,98101,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.3,8.39,2.12
135,US-2023-100069,2023-01-24,2023-01-31,Standard Class,CUST-00123,April Frost,Consumer,United States,West,Washington,Seattle,98101,P-0015,Furniture,Furnishings,Desk Organizer Tray,4,19.99,0.1,71.96,26.41
136,US-2023-100070,2023-01-25,2023-01-25,Same Day,CUST-00637,Timothy Johnson,Home Office,United States,East,Massachusetts,Boston,02108,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),1,9.99,0.0,9.99,4.77
137,US-2023-100071,2023-01-25,2023-01-29,Second Class,CUST-00158,Jason Stein,Consumer,United States,South,Tennessee,Nashville,37203,P-0048,Technology,Accessories,USB-C Hub,2,34.99,0.1,62.98,18.0
138,US-2023-100071,2023-01-25,2023-01-29,Second Class,CUST-00158,Jason Stein,Consumer,United States,South,Tennessee,Nashville,37203,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.0,11.99,4.81
139,US-2023-100071,2023-01-25,2023-01-29,Second Class,CUST-00158,Jason Stein,Consumer,United States,South,Tennessee,Nashville,37203,P-0043,Technology,Machines,Laser Printer,8,399.99,0.0,3199.92,553.45
140,US-2023-100071,2023-01-25,2023-01-29,Second Class,CUST-00158,Jason Stein,Consumer,United States,South,Tennessee,Nashville,37203,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.3,5.59,1.54
141,US-2023-100072,2023-01-26,2023-02-02,Standard Class,CUST-00266,Joshua Reed,Consumer,United States,Central,Texas,Dallas,75201,P-0034,Office Supplies,Supplies,Tape Dispenser,3,6.99,0.15,17.82,7.42
142,US-2023-100073,2023-01-26,2023-01-28,Second Class,CUST-00097,Aaron Wise,Home Office,United States,Central,Texas,Dallas,75201,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,2,159.99,0.2,255.98,35.84
143,US-2023-100074,2023-01-27,2023-02-03,Standard Class,CUST-00117,William Herrera,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0033,Office Supplies,Supplies,Scissors 3-Pack,1,8.99,0.0,8.99,4.32
144,US-2023-100075,2023-01-27,2023-02-02,Standard Class,CUST-00126,Erin Edwards,Consumer,United States,South,North Carolina,Charlotte,28202,P-0006,Furniture,Tables,Round Conference Table,1,599.99,0.0,599.99,156.72
145,US-2023-100075,2023-01-27,2023-02-02,Standard Class,CUST-00126,Erin Edwards,Consumer,United States,South,North Carolina,Charlotte,28202,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,2,12.99,0.1,23.38,8.27
146,US-2023-100076,2023-01-27,2023-01-31,Standard Class,CUST-00050,Eric Carney,Corporate,United States,East,New York,New York,10001,P-0045,Technology,Machines,Label Maker,2,44.99,0.0,89.98,26.85
147,US-2023-100077,2023-01-28,2023-01-31,Second Class,CUST-00318,Ashley Hall,Corporate,United States,Central,Texas,Houston,77002,P-0044,Technology,Machines,Paper Shredder,1,89.99,0.0,89.99,26.14
148,US-2023-100077,2023-01-28,2023-01-31,Second Class,CUST-00318,Ashley Hall,Corporate,United States,Central,Texas,Houston,77002,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,4,129.99,0.15,441.97,97.94
149,US-2023-100077,2023-01-28,2023-01-31,Second Class,CUST-00318,Ashley Hall,Corporate,United States,Central,Texas,Houston,77002,P-0018,Office Supplies,Binders,Presentation Binder,3,15.99,0.3,33.58,8.3
150,US-2023-100078,2023-01-29,2023-02-03,Standard Class,CUST-00397,Jennifer Collins,Corporate,United States,Central,Missouri,St. Louis,63101,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,1,159.99,0.0,159.99,64.4
151,US-2023-100078,2023-01-29,2023-02-03,Standard Class,CUST-00397,Jennifer Collins,Corporate,United States,Central,Missouri,St. Louis,63101,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.0,11.99,5.54
152,US-2023-100079,2023-01-29,2023-02-04,Standard Class,CUST-00540,David Davis,Consumer,United States,Central,Illinois,Chicago,60601,P-0039,Technology,Phones,VoIP Conference Phone,2,249.99,0.0,499.98,125.24
153,US-2023-100080,2023-01-29,2023-02-03,Standard Class,CUST-00055,Shannon Jones,Consumer,United States,West,Colorado,Denver,80202,P-0001,Furniture,Chairs,Executive Leather Office Chair,2,289.99,0.15,492.98,137.22
154,US-2023-100080,2023-01-29,2023-02-03,Standard Class,CUST-00055,Shannon Jones,Consumer,United States,West,Colorado,Denver,80202,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,2,129.99,0.0,259.98,83.05
155,US-2023-100081,2023-01-29,2023-02-05,Standard Class,CUST-00412,Lisa Hunter,Consumer,United States,South,Tennessee,Nashville,37203,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,3,12.99,0.2,31.18,10.26
156,US-2023-100082,2023-01-29,2023-02-04,Standard Class,CUST-00460,Ruben Dunn,Consumer,United States,Central,Texas,Dallas,75201,P-0006,Furniture,Tables,Round Conference Table,5,599.99,0.15,2549.96,419.17
157,US-2023-100083,2023-01-29,2023-02-01,Second Class,CUST-00093,Denise Jacobs,Corporate,United States,West,Colorado,Denver,80202,P-0025,Office Supplies,Art,Colored Marker Set,6,11.99,0.0,71.94,33.79
158,US-2023-100084,2023-01-29,2023-02-05,Standard Class,CUST-00009,Gabrielle Davis,Consumer,United States,West,Colorado,Denver,80202,P-0048,Technology,Accessories,USB-C Hub,1,34.99,0.1,31.49,8.55
159,US-2023-100084,2023-01-29,2023-02-05,Standard Class,CUST-00009,Gabrielle Davis,Consumer,United States,West,Colorado,Denver,80202,P-0004,Furniture,Chairs,Folding Guest Chair,2,74.99,0.1,134.98,43.46
160,US-2023-100084,2023-01-29,2023-02-05,Standard Class,CUST-00009,Gabrielle Davis,Consumer,United States,West,Colorado,Denver,80202,P-0052,Technology,Copiers,Multifunction Copier,1,899.99,0.0,899.99,147.12
161,US-2023-100084,2023-01-29,2023-02-05,Standard Class,CUST-00009,Gabrielle Davis,Consumer,United States,West,Colorado,Denver,80202,P-0024,Office Supplies,Storage,Desktop File Organizer,4,22.99,0.0,91.96,35.27
162,US-2023-100085,2023-01-31,2023-02-05,Standard Class,CUST-00322,Charles Shah,Consumer,United States,South,Louisiana,New Orleans,70112,P-0033,Office Supplies,Supplies,Scissors 3-Pack,3,8.99,0.15,22.92,9.22
163,US-2023-100085,2023-01-31,2023-02-05,Standard Class,CUST-00322,Charles Shah,Consumer,United States,South,Louisiana,New Orleans,70112,P-0005,Furniture,Tables,Adjustable Height Standing Desk,3,349.99,0.4,629.98,-79.61
164,US-2023-100086,2023-01-31,2023-02-05,Standard Class,CUST-00276,Matthew Moore,Consumer,United States,South,North Carolina,Charlotte,28202,P-0050,Technology,Accessories,Webcam 1080p,1,49.99,0.1,44.99,14.02
165,US-2023-100087,2023-01-31,2023-02-02,First Class,CUST-00297,Laura Haney,Consumer,United States,South,Florida,Miami,33130,P-0024,Office Supplies,Storage,Desktop File Organizer,1,22.99,0.0,22.99,8.96
166,US-2023-100087,2023-01-31,2023-02-02,First Class,CUST-00297,Laura Haney,Consumer,United States,South,Florida,Miami,33130,P-0052,Technology,Copiers,Multifunction Copier,1,899.99,0.0,899.99,125.74
167,US-2023-100088,2023-01-31,2023-02-07,Standard Class,CUST-00192,Karen Graham,Corporate,United States,South,Georgia,Atlanta,30303,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,8,159.99,0.1,1151.93,323.68
168,US-2023-100089,2023-01-31,2023-02-07,Standard Class,CUST-00018,Derek Zuniga,Home Office,United States,Central,Illinois,Chicago,60601,P-0014,Furniture,Furnishings,Framed Wall Art Set,4,59.99,0.0,239.96,98.36
169,US-2023-100090,2023-01-31,2023-02-01,First Class,CUST-00349,James Parks,Consumer,United States,West,Colorado,Denver,80202,P-0024,Office Supplies,Storage,Desktop File Organizer,1,22.99,0.15,19.54,5.28
170,US-2023-100091,2023-02-01,2023-02-05,Standard Class,CUST-00610,Casey Chase,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0046,Technology,Accessories,Wireless Mouse,3,24.99,0.1,67.47,19.58
171,US-2023-100091,2023-02-01,2023-02-05,Standard Class,CUST-00610,Casey Chase,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0050,Technology,Accessories,Webcam 1080p,7,49.99,0.0,349.93,118.29
172,US-2023-100092,2023-02-01,2023-02-02,First Class,CUST-00465,Jose Allen,Consumer,United States,Central,Texas,Dallas,75201,P-0027,Office Supplies,Art,Sketch Pad,1,8.49,0.1,7.64,2.88
173,US-2023-100093,2023-02-01,2023-02-06,Standard Class,CUST-00480,Kaylee Hays,Consumer,United States,Central,Missouri,Kansas City,64105,P-0024,Office Supplies,Storage,Desktop File Organizer,2,22.99,0.15,39.08,11.89
174,US-2023-100094,2023-02-02,2023-02-06,Second Class,CUST-00562,Kim Erickson,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,8,159.99,0.1,1151.93,322.11
175,US-2023-100095,2023-02-03,2023-02-07,Standard Class,CUST-00498,James Bradley,Corporate,United States,East,Maryland,Baltimore,21201,P-0004,Furniture,Chairs,Folding Guest Chair,6,74.99,0.0,449.94,212.29
176,US-2023-100096,2023-02-03,2023-02-10,Standard Class,CUST-00427,Jenna Larson,Home Office,United States,East,Maryland,Baltimore,21201,P-0039,Technology,Phones,VoIP Conference Phone,2,249.99,0.0,499.98,122.37
177,US-2023-100096,2023-02-03,2023-02-10,Standard Class,CUST-00427,Jenna Larson,Home Office,United States,East,Maryland,Baltimore,21201,P-0040,Technology,Phones,Smartphone Screen Protector,1,14.99,0.1,13.49,6.63
178,US-2023-100097,2023-02-03,2023-02-07,Standard Class,CUST-00243,Kevin Walters,Home Office,United States,West,Colorado,Denver,80202,P-0008,Furniture,Tables,Glass Top Side Table,4,149.99,0.0,599.96,195.39
179,US-2023-100098,2023-02-04,2023-02-05,First Class,CUST-00041,Paula Moreno,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0043,Technology,Machines,Laser Printer,1,399.99,0.2,319.99,4.15
180,US-2023-100098,2023-02-04,2023-02-05,First Class,CUST-00041,Paula Moreno,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,1,7.99,0.0,7.99,3.43
181,US-2023-100099,2023-02-04,2023-02-11,Standard Class,CUST-00066,Amber Kidd,Consumer,United States,South,Florida,Miami,33130,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),1,6.49,0.0,6.49,3.25
182,US-2023-100099,2023-02-04,2023-02-11,Standard Class,CUST-00066,Amber Kidd,Consumer,United States,South,Florida,Miami,33130,P-0038,Technology,Phones,Wireless Desk Phone,1,79.99,0.1,71.99,18.1
183,US-2023-100099,2023-02-04,2023-02-11,Standard Class,CUST-00066,Amber Kidd,Consumer,United States,South,Florida,Miami,33130,P-0013,Furniture,Furnishings,Wall Clock,2,24.99,0.0,49.98,20.91
184,US-2023-100099,2023-02-04,2023-02-11,Standard Class,CUST-00066,Amber Kidd,Consumer,United States,South,Florida,Miami,33130,P-0008,Furniture,Tables,Glass Top Side Table,3,149.99,0.0,449.97,145.32
185,US-2023-100100,2023-02-04,2023-02-07,Second Class,CUST-00291,David Smith,Consumer,United States,West,Colorado,Denver,80202,P-0018,Office Supplies,Binders,Presentation Binder,1,15.99,0.0,15.99,7.3
186,US-2023-100101,2023-02-04,2023-02-06,Second Class,CUST-00217,Rodney Morales,Home Office,United States,Central,Texas,Houston,77002,P-0050,Technology,Accessories,Webcam 1080p,4,49.99,0.0,199.96,65.51
187,US-2023-100101,2023-02-04,2023-02-06,Second Class,CUST-00217,Rodney Morales,Home Office,United States,Central,Texas,Houston,77002,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,2,159.99,0.0,319.98,103.42
188,US-2023-100102,2023-02-05,2023-02-12,Standard Class,CUST-00562,Kim Erickson,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0013,Furniture,Furnishings,Wall Clock,3,24.99,0.15,63.72,23.84
189,US-2023-100103,2023-02-05,2023-02-09,Second Class,CUST-00056,Michael Lewis,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0043,Technology,Machines,Laser Printer,2,399.99,0.0,799.98,174.88
190,US-2023-100104,2023-02-05,2023-02-11,Standard Class,CUST-00478,Judith Carter,Corporate,United States,West,Washington,Seattle,98101,P-0012,Furniture,Furnishings,Desk Lamp - LED,3,39.99,0.15,101.97,26.89
191,US-2023-100104,2023-02-05,2023-02-11,Standard Class,CUST-00478,Judith Carter,Corporate,United States,West,Washington,Seattle,98101,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),2,16.99,0.0,33.98,14.49
192,US-2023-100104,2023-02-05,2023-02-11,Standard Class,CUST-00478,Judith Carter,Corporate,United States,West,Washington,Seattle,98101,P-0027,Office Supplies,Art,Sketch Pad,1,8.49,0.0,8.49,3.69
193,US-2023-100105,2023-02-06,2023-02-13,Standard Class,CUST-00559,Larry Robertson,Consumer,United States,East,New York,New York,10001,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),1,8.99,0.0,8.99,4.61
194,US-2023-100106,2023-02-06,2023-02-11,Standard Class,CUST-00581,William Evans,Consumer,United States,East,New Jersey,Newark,07102,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),2,10.99,0.0,21.98,10.4
195,US-2023-100106,2023-02-06,2023-02-11,Standard Class,CUST-00581,William Evans,Consumer,United States,East,New Jersey,Newark,07102,P-0050,Technology,Accessories,Webcam 1080p,2,49.99,0.0,99.98,36.16
196,US-2023-100107,2023-02-07,2023-02-13,Standard Class,CUST-00307,Edward Burgess,Home Office,United States,South,Florida,Miami,33130,P-0008,Furniture,Tables,Glass Top Side Table,2,149.99,0.0,299.98,93.39
197,US-2023-100107,2023-02-07,2023-02-13,Standard Class,CUST-00307,Edward Burgess,Home Office,United States,South,Florida,Miami,33130,P-0005,Furniture,Tables,Adjustable Height Standing Desk,2,349.99,0.1,629.98,162.96
198,US-2023-100107,2023-02-07,2023-02-13,Standard Class,CUST-00307,Edward Burgess,Home Office,United States,South,Florida,Miami,33130,P-0033,Office Supplies,Supplies,Scissors 3-Pack,3,8.99,0.0,26.97,11.07
199,US-2023-100107,2023-02-07,2023-02-13,Standard Class,CUST-00307,Edward Burgess,Home Office,United States,South,Florida,Miami,33130,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,2,9.49,0.15,16.13,5.68
200,US-2023-100108,2023-02-07,2023-02-12,Standard Class,CUST-00518,Michael Cooper,Consumer,United States,East,New Jersey,Newark,07102,P-0033,Office Supplies,Supplies,Scissors 3-Pack,1,8.99,0.15,7.64,2.78
201,US-2023-100109,2023-02-07,2023-02-13,Standard Class,CUST-00459,Aaron Miller,Home Office,United States,East,New Jersey,Newark,07102,P-0011,Furniture,Bookcases,Modular Storage Bookcase,1,229.99,0.2,183.99,33.91
202,US-2023-100110,2023-02-07,2023-02-14,Standard Class,CUST-00104,Christine Wright,Corporate,United States,East,Pennsylvania,Pittsburgh,15222,P-0008,Furniture,Tables,Glass Top Side Table,1,149.99,0.0,149.99,49.85
203,US-2023-100111,2023-02-07,2023-02-10,Second Class,CUST-00465,Jose Allen,Consumer,United States,Central,Texas,Dallas,75201,P-0011,Furniture,Bookcases,Modular Storage Bookcase,4,229.99,0.2,735.97,90.23
204,US-2023-100112,2023-02-08,2023-02-13,Standard Class,CUST-00516,Dr. Kelly Hammond DVM,Consumer,United States,West,Oregon,Portland,97201,P-0049,Technology,Accessories,Laptop Stand,1,39.99,0.15,33.99,8.82
205,US-2023-100112,2023-02-08,2023-02-13,Standard Class,CUST-00516,Dr. Kelly Hammond DVM,Consumer,United States,West,Oregon,Portland,97201,P-0015,Furniture,Furnishings,Desk Organizer Tray,4,19.99,0.0,79.96,32.87
206,US-2023-100112,2023-02-08,2023-02-13,Standard Class,CUST-00516,Dr. Kelly Hammond DVM,Consumer,United States,West,Oregon,Portland,97201,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,8,159.99,0.1,1151.93,260.32
207,US-2023-100112,2023-02-08,2023-02-13,Standard Class,CUST-00516,Dr. Kelly Hammond DVM,Consumer,United States,West,Oregon,Portland,97201,P-0052,Technology,Copiers,Multifunction Copier,2,899.99,0.15,1529.98,-54.17
208,US-2023-100113,2023-02-08,2023-02-12,Standard Class,CUST-00164,Jeffrey Johnson,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0042,Technology,Machines,All-in-One Inkjet Printer,1,189.99,0.15,161.49,1.26
209,US-2023-100113,2023-02-08,2023-02-12,Standard Class,CUST-00164,Jeffrey Johnson,Corporate,United States,Central,Minnesota,Minneapolis,55401,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,3,14.99,0.0,44.97,16.52
210,US-2023-100114,2023-02-08,2023-02-12,Second Class,CUST-00094,Christina Walters,Home Office,United States,South,North Carolina,Charlotte,28202,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),3,10.99,0.15,28.02,10.66
211,US-2023-100115,2023-02-08,2023-02-09,First Class,CUST-00639,Maria Fisher,Home Office,United States,Central,Missouri,St. Louis,63101,P-0052,Technology,Copiers,Multifunction Copier,2,899.99,0.0,1799.98,352.65
212,US-2023-100115,2023-02-08,2023-02-09,First Class,CUST-00639,Maria Fisher,Home Office,United States,Central,Missouri,St. Louis,63101,P-0006,Furniture,Tables,Round Conference Table,1,599.99,0.4,359.99,-73.81
213,US-2023-100116,2023-02-09,2023-02-15,Standard Class,CUST-00564,Veronica Silva,Home Office,United States,Central,Missouri,Kansas City,64105,P-0040,Technology,Phones,Smartphone Screen Protector,2,14.99,0.15,25.48,11.44
214,US-2023-100116,2023-02-09,2023-02-15,Standard Class,CUST-00564,Veronica Silva,Home Office,United States,Central,Missouri,Kansas City,64105,P-0038,Technology,Phones,Wireless Desk Phone,4,79.99,0.0,319.96,80.46
215,US-2023-100116,2023-02-09,2023-02-15,Standard Class,CUST-00564,Veronica Silva,Home Office,United States,Central,Missouri,Kansas City,64105,P-0036,Office Supplies,Fasteners,Push Pins (50ct),4,4.49,0.0,17.96,8.82
216,US-2023-100116,2023-02-09,2023-02-15,Standard Class,CUST-00564,Veronica Silva,Home Office,United States,Central,Missouri,Kansas City,64105,P-0042,Technology,Machines,All-in-One Inkjet Printer,1,189.99,0.0,189.99,50.93
217,US-2023-100117,2023-02-09,2023-02-13,Second Class,CUST-00309,Kiara Mcintyre,Home Office,United States,South,Florida,Orlando,32801,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,1,9.49,0.15,8.07,3.23
